source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[age]	characteristics[sex]	characteristics[strain or breed]	characteristics[sampling time]	characteristics[material type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	comment[sdrf template]	factor value[organism part]	factor value[sampling time]
pancreas_CT14_rep1	NT=Mus musculus;AC=NCBITaxon:10090	NT=pancreas;AC=UBERON:0001264	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	CT14	tissue	1	run_31	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241025_07_DIA_Pancrea_CT14_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=pancreas;AC=UBERON:0001264	CT14
pancreas_CT14_rep2	NT=Mus musculus;AC=NCBITaxon:10090	NT=pancreas;AC=UBERON:0001264	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	CT14	tissue	2	run_32	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241025_08_DIA_Pancrea_CT14_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=pancreas;AC=UBERON:0001264	CT14
pancreas_CT18_rep1	NT=Mus musculus;AC=NCBITaxon:10090	NT=pancreas;AC=UBERON:0001264	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	CT18	tissue	1	run_33	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241025_09_DIA_Pancrea_CT18_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=pancreas;AC=UBERON:0001264	CT18
pancreas_CT18_rep2	NT=Mus musculus;AC=NCBITaxon:10090	NT=pancreas;AC=UBERON:0001264	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	CT18	tissue	2	run_34	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241025_10_DIA_Pancrea_CT18_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=pancreas;AC=UBERON:0001264	CT18
pancreas_CT22_rep1	NT=Mus musculus;AC=NCBITaxon:10090	NT=pancreas;AC=UBERON:0001264	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	CT22	tissue	1	run_35	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241025_11_DIA_Pancrea_CT22_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=pancreas;AC=UBERON:0001264	CT22
pancreas_CT22_rep2	NT=Mus musculus;AC=NCBITaxon:10090	NT=pancreas;AC=UBERON:0001264	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	CT22	tissue	2	run_36	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241025_12_DIA_Pancrea_CT22_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=pancreas;AC=UBERON:0001264	CT22
lung_CT2_rep1	NT=Mus musculus;AC=NCBITaxon:10090	NT=lung;AC=UBERON:0002048	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	CT2	tissue	1	run_37	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241026_01_DIA_Lung_CT2_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=lung;AC=UBERON:0002048	CT2
lung_CT2_rep2	NT=Mus musculus;AC=NCBITaxon:10090	NT=lung;AC=UBERON:0002048	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	CT2	tissue	2	run_38	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241026_02_DIA_Lung_CT2_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=lung;AC=UBERON:0002048	CT2
lung_CT6_rep1	NT=Mus musculus;AC=NCBITaxon:10090	NT=lung;AC=UBERON:0002048	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	CT6	tissue	1	run_39	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241026_03_DIA_Lung_CT6_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=lung;AC=UBERON:0002048	CT6
lung_CT6_rep2	NT=Mus musculus;AC=NCBITaxon:10090	NT=lung;AC=UBERON:0002048	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	CT6	tissue	2	run_40	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241026_04_DIA_Lung_CT6_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=lung;AC=UBERON:0002048	CT6
lung_CT10_rep1	NT=Mus musculus;AC=NCBITaxon:10090	NT=lung;AC=UBERON:0002048	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	CT10	tissue	1	run_41	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241026_05_DIA_Lung_CT10_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=lung;AC=UBERON:0002048	CT10
lung_CT10_rep2	NT=Mus musculus;AC=NCBITaxon:10090	NT=lung;AC=UBERON:0002048	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	CT10	tissue	2	run_42	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241026_06_DIA_Lung_CT10_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=lung;AC=UBERON:0002048	CT10
lung_CT14_rep1	NT=Mus musculus;AC=NCBITaxon:10090	NT=lung;AC=UBERON:0002048	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	CT14	tissue	1	run_43	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241026_07_DIA_Lung_CT14_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=lung;AC=UBERON:0002048	CT14
lung_CT14_rep2	NT=Mus musculus;AC=NCBITaxon:10090	NT=lung;AC=UBERON:0002048	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	CT14	tissue	2	run_44	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241026_08_DIA_Lung_CT14_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=lung;AC=UBERON:0002048	CT14
lung_CT18_rep1	NT=Mus musculus;AC=NCBITaxon:10090	NT=lung;AC=UBERON:0002048	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	CT18	tissue	1	run_45	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241026_09_DIA_Lung_CT18_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=lung;AC=UBERON:0002048	CT18
lung_CT18_rep2	NT=Mus musculus;AC=NCBITaxon:10090	NT=lung;AC=UBERON:0002048	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	CT18	tissue	2	run_46	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241026_10_DIA_Lung_CT18_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=lung;AC=UBERON:0002048	CT18
lung_CT22_rep1	NT=Mus musculus;AC=NCBITaxon:10090	NT=lung;AC=UBERON:0002048	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	CT22	tissue	1	run_47	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241026_11_DIA_Lung_CT22_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=lung;AC=UBERON:0002048	CT22
lung_CT22_rep2	NT=Mus musculus;AC=NCBITaxon:10090	NT=lung;AC=UBERON:0002048	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	CT22	tissue	2	run_48	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241026_12_DIA_Lung_CT22_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=lung;AC=UBERON:0002048	CT22
thymus_CT2_rep1	NT=Mus musculus;AC=NCBITaxon:10090	NT=thymus;AC=UBERON:0002370	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	CT2	tissue	1	run_49	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241026_01_DIA_ThymusGland_CT2_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=thymus;AC=UBERON:0002370	CT2
thymus_CT2_rep2	NT=Mus musculus;AC=NCBITaxon:10090	NT=thymus;AC=UBERON:0002370	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	CT2	tissue	2	run_50	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241026_02_DIA_ThymusGland_CT2_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=thymus;AC=UBERON:0002370	CT2
thymus_CT6_rep1	NT=Mus musculus;AC=NCBITaxon:10090	NT=thymus;AC=UBERON:0002370	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	CT6	tissue	1	run_51	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241026_03_DIA_ThymusGland_CT6_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=thymus;AC=UBERON:0002370	CT6
thymus_CT6_rep2	NT=Mus musculus;AC=NCBITaxon:10090	NT=thymus;AC=UBERON:0002370	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	CT6	tissue	2	run_52	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241026_04_DIA_ThymusGland_CT6_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=thymus;AC=UBERON:0002370	CT6
thymus_CT10_rep1	NT=Mus musculus;AC=NCBITaxon:10090	NT=thymus;AC=UBERON:0002370	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	CT10	tissue	1	run_53	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241026_05_DIA_ThymusGland_CT10_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=thymus;AC=UBERON:0002370	CT10
thymus_CT10_rep2	NT=Mus musculus;AC=NCBITaxon:10090	NT=thymus;AC=UBERON:0002370	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	CT10	tissue	2	run_54	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241026_06_DIA_ThymusGland_CT10_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=thymus;AC=UBERON:0002370	CT10
thymus_CT14_rep1	NT=Mus musculus;AC=NCBITaxon:10090	NT=thymus;AC=UBERON:0002370	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	CT14	tissue	1	run_55	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241026_07_DIA_ThymusGland_CT14_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=thymus;AC=UBERON:0002370	CT14
thymus_CT14_rep2	NT=Mus musculus;AC=NCBITaxon:10090	NT=thymus;AC=UBERON:0002370	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	CT14	tissue	2	run_56	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241026_08_DIA_ThymusGland_CT14_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=thymus;AC=UBERON:0002370	CT14
thymus_CT18_rep1	NT=Mus musculus;AC=NCBITaxon:10090	NT=thymus;AC=UBERON:0002370	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	CT18	tissue	1	run_57	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241026_09_DIA_ThymusGland_CT18_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=thymus;AC=UBERON:0002370	CT18
thymus_CT18_rep2	NT=Mus musculus;AC=NCBITaxon:10090	NT=thymus;AC=UBERON:0002370	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	CT18	tissue	2	run_58	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241026_10_DIA_ThymusGland_CT18_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=thymus;AC=UBERON:0002370	CT18
thymus_CT22_rep1	NT=Mus musculus;AC=NCBITaxon:10090	NT=thymus;AC=UBERON:0002370	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	CT22	tissue	1	run_59	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241026_11_DIA_ThymusGland_CT22_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=thymus;AC=UBERON:0002370	CT22
thymus_CT22_rep2	NT=Mus musculus;AC=NCBITaxon:10090	NT=thymus;AC=UBERON:0002370	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	CT22	tissue	2	run_60	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241026_12_DIA_ThymusGland_CT22_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=thymus;AC=UBERON:0002370	CT22
thyroid_gland_CT2_rep1	NT=Mus musculus;AC=NCBITaxon:10090	NT=thyroid gland;AC=UBERON:0002046	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	CT2	tissue	1	run_61	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241028_01_DIA_Thyroid_CT2_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=thyroid gland;AC=UBERON:0002046	CT2
thyroid_gland_CT2_rep2	NT=Mus musculus;AC=NCBITaxon:10090	NT=thyroid gland;AC=UBERON:0002046	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	CT2	tissue	2	run_62	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Astral;AC=MS:1003378	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	1	1	241028_02_DIA_Thyroid_CT2_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=thyroid gland;AC=UBERON:0002046	CT2
